ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma,Name,AllNames,Type,CST,N,CSTt,Nt,RAdeg,DEdeg,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType
37.0,ASCC_73,Cantat-Gaudin+20,gaia_dr2,0.008391,0.00368514,0.00424654,0.00368514,0.05661,0.02088938,0.06897,0.04077,0.04533,0.0,0.0408,0.02055,ASCC_73,"ASCC_73,MWSC_2053,Theia_1076,Theia_1162,Theia_246,Theia_338",o,11.45248292,80.0,12.55976057,75.0,189.29220321,-67.21018149,301.5468539,-4.377,0.57984993,0.52872087,2.27702188,3.54682413,6.3558737,5.79540258,24.97127708,38.92599533,-11.48238799,0.34555761,0.03990156,-2.87602545,0.48288663,0.05575894,1.55051383,0.04714932,0.00544433,627.11489424,628.01129984,628.91027178,76.0,0.0,-7794.48304547,-533.63858559,-27.9662032,-20.24526526,8.85180845,1.67283456,28.0,0.9691,0.9933,0.99622232,0.99996227,0.99996227,,7.93700647,8.19946527,8.43231201,0.07403,0.20976344,0.30697966,0.2931,0.77894616,1.06369114,8.72288513,8.90452862,9.04460812,80.0,0.0,0.0,5.0,m:m
39.0,ASCC_77,Cantat-Gaudin+20,gaia_dr2,0.02944,0.05279403,0.08223105,0.05279403,0.01415,0.0,0.05762,0.05837,0.03971,0.0,0.0584,0.01946,ASCC_77,"ASCC_77,Ferrero_15,MWSC_2205,Theia_2146",o,20.10097025,220.0,21.37514439,208.0,212.69603971,-62.36042349,311.99031,-0.8924,0.14739448,0.14104843,0.55761449,0.84852533,2.82474318,2.70312376,10.68672279,16.26272607,-4.25715446,0.14335863,0.00994013,-3.16237868,0.17602262,0.01220497,0.87470636,0.03951544,0.0027399,1095.93388488,1098.0431702,1100.16059043,209.0,0.0,-7387.51311867,-816.03102637,1.81809971,-16.42211428,14.15714884,2.11042314,45.0,0.9936,0.9986,0.99932769,0.99999857,0.99999857,,7.63104534,7.83674169,8.04439163,0.5101,0.69624913,0.83546329,0.5213,0.94040072,1.28500533,10.00540066,10.17064285,10.31678677,80.0,0.0,0.0,2.0,m:m
40.0,ASCC_79,Cantat-Gaudin+20,gaia_dr2,0.3284,0.16756136,0.16756136,0.29578,0.1547,0.2790106,0.2315,0.3844,0.01992,0.0,0.384,0.2211,ASCC_79,"ASCC_79,Alessi_25,MWSC_2288,Theia_89",o,22.35109796,214.0,22.35109796,214.0,229.36721461,-61.07482263,319.67947629,-3.044,0.32460527,0.35797035,1.11035321,1.11035321,4.62519702,5.10061716,15.82288033,15.82288033,-3.06871118,0.21750489,0.01486833,-4.00049408,0.21910827,0.01497793,1.18666478,0.04127104,0.00282123,814.72223514,816.38055552,818.0456405,198.0,0.0,-7500.52688365,-527.50460669,-24.1485347,-8.85988937,33.17155504,5.86395788,32.0,0.8532,0.9566,0.97300878,0.99746072,0.9993813,,6.5642066,6.73967695,6.85730934,0.3698,0.62529668,0.78115064,1.225,1.75026125,2.17343736,9.32701111,9.51592636,9.64373589,10.0,0.0,0.0,2.0,m:m
42.0,ASCC_85,Cantat-Gaudin+20,gaia_dr2,0.05277,0.01899546,0.0739103,0.01899546,0.006752,0.0,0.006423,0.0,0.02502,0.0,0.0,0.0,ASCC_85,"ASCC_85,MWSC_2465,Theia_156,Theia_3681,Theia_4023",o,20.66174166,201.0,20.66174166,201.0,251.92430697,-45.57210398,339.83354568,-0.3075,0.35109827,0.15567865,2.77813434,2.77813434,5.22401666,2.31633066,41.36796928,41.36796928,0.16324774,0.14086535,0.00993588,-4.10842346,0.16435063,0.0115924,1.13670081,0.04774286,0.00336752,851.09383659,852.49738503,853.90557033,193.0,0.0,-7321.76444457,-293.89384247,14.17559768,8.01273128,12.338982,1.49632136,68.0,0.9972,0.9996,0.99980798,0.99999964,0.99999964,,7.88079691,8.09499693,8.30513859,0.3305,0.52044892,0.65205932,0.225,0.64658409,0.91662538,9.40473175,9.60011292,9.72241211,80.0,0.0,0.0,4.0,1:m
43.0,ASCC_87,Cantat-Gaudin+20,gaia_dr2,0.05101,0.06786999,0.07350583,0.06786999,0.03401,0.0,0.04428,0.0,0.03182,0.0,0.0,0.0,ASCC_87,"ASCC_87,MWSC_2520,Theia_330",o,10.41221912,90.0,11.86686554,77.0,255.69785201,-28.45807211,355.11587164,8.042,0.2840805,0.5313499,0.75162882,1.27989285,3.72566927,6.96870958,9.85797363,16.78824014,-1.21401017,0.26014927,0.02964676,-3.76971905,0.23437931,0.02671,1.29819646,0.05881735,0.00670286,749.74265352,751.41860654,753.10206911,89.0,0.0,-7380.38010391,-63.34809799,124.02971561,-0.21994449,12.61093735,2.01936611,39.0,0.9202,0.9874,0.99293166,0.99989057,0.999906,,8.44355869,8.63451099,8.84729385,0.2775,0.43246703,0.57780778,0.5915,1.02794147,1.39826727,9.17860126,9.33976841,9.50848675,80.0,0.0,0.0,2.0,1:m
44.0,ASCC_88,Cantat-Gaudin+20,gaia_dr2,0.02976,0.04000406,0.04000406,0.06624039,0.007644,0.0,0.003042,0.0,0.01954,0.0,0.0,0.0,ASCC_88,ASCC_88,o,11.45384078,96.0,11.45384078,96.0,256.85062355,-35.55640977,349.99941629,3.0,0.18556833,0.44931834,0.44931834,0.44931834,2.82729389,6.84586947,6.84586947,6.84586947,0.91135567,0.16307661,0.01664394,-3.28504204,0.17525569,0.01788696,1.10312782,0.03187462,0.00325319,870.8113327,872.94765245,875.09447983,90.0,0.0,-7263.35382511,-151.38757373,64.29586446,-17.81535017,33.44370528,6.82666775,24.0,0.9971,0.9994,0.99970466,0.99999952,0.99999952,,7.88362789,8.08216143,8.25180912,1.665,1.87654996,2.00925398,0.2458,0.62793609,0.8881678,9.52522373,9.65461397,9.79684448,80.0,0.0,0.0,1.0,m:m
5.0,ASCC_9,Cantat-Gaudin+20,gaia_dr2,0.04215,0.09803128,0.09803128,0.12584253,0.002758,0.0,0.03968,0.0,8.072e-05,0.0,0.0,0.0,ASCC_9,"ASCC_9,Theia_1659",o,17.56655281,136.0,17.8781409,132.0,41.62390108,57.77684685,137.8066871,-1.733,0.13843873,0.33496984,0.33496984,0.41285353,5.55555124,13.4424788,13.4424788,16.56808168,0.16875807,0.06185135,0.00538347,-1.13867954,0.06851403,0.00596338,0.40228194,0.02596851,0.00226027,2288.40541567,2299.27724834,2310.25287464,136.0,0.0,-9824.86028517,1543.56812999,-44.38768079,-23.7910867,23.51118663,16.6249195,2.0,0.9953,0.9993,0.99968752,1.0,1.0,TP,7.24895716,7.46564054,7.64690161,2.302,2.49999785,2.67397833,0.6282,1.07768381,1.36920285,11.67746544,11.84186172,11.97904491,40.0,0.0,0.0,2.0,1:m
45.0,ASCC_90,Cantat-Gaudin+20,gaia_dr2,0.05796,0.01076816,0.07469628,0.01076816,0.1014,0.31451208,0.02593,0.0,0.009208,0.0,0.315,0.1048,ASCC_90,"ASCC_90,Alessi_41,MWSC_2655,Theia_948",o,17.13616171,184.0,17.46372768,181.0,264.76196704,-34.81736389,354.26553406,-1.913,0.94492222,0.57182093,5.38293647,6.02163366,9.41835628,5.6992032,53.80707075,60.23613996,-1.52864961,0.27344188,0.02032478,-2.65506629,0.31633675,0.02351313,1.70642716,0.05592639,0.00415698,570.39622676,571.0344496,571.67410226,165.0,0.0,-7554.1639282,-57.02549432,0.2846928,6.27788425,12.8928945,1.42378202,82.0,0.5211,0.8884,0.94543242,0.99922216,0.99933612,,8.41736031,8.61197948,8.8123436,0.4633,0.68440089,0.83768314,0.5726,1.05110496,1.40583634,8.56450081,8.70630503,8.89016628,80.0,0.0,0.0,2.0,1:m
88.0,ASCC_97,Cantat-Gaudin+20,gaia_dr2,0.03012,0.01893286,0.10758054,0.01893286,0.08687,0.11266976,0.08876,0.1006,0.00499,0.0,0.113,0.0711,Alessi_40,"ASCC_97,Alessi_40,MWSC_2963,Theia_462",o,20.06609159,290.0,20.06609159,290.0,279.27070851,-19.16822916,14.2268735,-5.572,0.4012326,0.3613815,1.59101983,1.59101983,3.94756739,3.55547735,15.65717789,15.65717789,-2.41786641,0.19850359,0.01165653,-6.41923659,0.20252484,0.01189267,1.73719738,0.05347517,0.00314017,563.15930437,563.70109401,564.24392713,281.0,0.0,-7578.28457012,137.88129509,-35.32633038,-3.71775955,14.77333105,1.45565956,103.0,0.9836,0.9961,0.99775046,0.99995196,0.99996233,,7.87526274,8.08934164,8.27843857,1.05,1.22234273,1.41015625,1.201,1.58134466,1.97986853,8.49892044,8.6685648,8.78119946,80.0,0.0,0.0,3.0,1:m
49.0,ASCC_99,Cantat-Gaudin+20,gaia_dr2,0.1039,0.03968159,0.08083119,0.03968159,0.05945,0.02692221,0.003875,0.0,0.05111,0.01035,0.0269,0.01242,ASCC_99,"ASCC_99,MWSC_2999,Theia_518",o,19.24533953,193.0,19.33642315,176.0,282.17181947,-18.38406542,16.16547486,-7.682,0.9607213,1.64911456,2.61957546,7.70334592,5.01340941,8.60727785,13.67819258,40.43918333,5.24745277,0.51039041,0.03847212,-1.30712533,0.576452,0.0434517,3.28096245,0.18099249,0.01364282,298.75333421,298.96316195,299.17328464,157.0,0.0,-7837.51088043,82.48783796,-19.89180541,-29.85613033,12.35086516,1.58136624,61.0,0.8845,0.9829,0.99110937,0.99991459,0.99995613,,7.69241905,7.94974232,8.18857574,0.4683,0.69083807,0.87466121,0.762,1.23878253,1.66501093,7.16465473,7.32527208,7.45528078,80.0,0.0,0.0,2.0,1:m
1309.0,Alessi_1,Cantat-Gaudin+20,gaia_dr2,0.01423,0.00698901,0.02858415,0.00698901,0.06568,0.14390511,0.1572,0.5197,0.02249,0.0,0.52,0.2212,Casado-Alessi_1,"Alessi_1,CA_1,Casado-Alessi_1,Casado_Alessi_1,LeDrew_1,MWSC_88,Theia_1254",o,17.83546837,159.0,18.01396248,153.0,13.35452333,49.54811287,123.26199563,-13.32,0.58898604,0.63900851,2.03675699,2.66629674,7.13156378,7.7372943,24.67099535,32.30625422,6.47031814,0.36067743,0.02915904,-6.40222187,0.38073931,0.03078095,1.41016138,0.06687271,0.00540634,692.72620454,693.72460764,694.72589283,146.0,0.0,-8492.62747777,564.46288139,-138.10568367,-5.19075241,10.74404021,1.35362183,63.0,0.6117,0.9127,0.95279133,0.99951291,0.99951291,,8.64253521,8.87421703,9.07034397,0.06829,0.20592886,0.29220107,0.1573,0.67322263,0.90036738,8.95071316,9.11383486,9.30919075,80.0,0.0,0.0,4.0,1:m
74.0,Alessi_10,Cantat-Gaudin+20,gaia_dr2,0.02626,0.01071649,0.0493646,0.01071649,0.01544,0.0,0.02277,0.0,0.02989,0.0,0.0,0.0,Alessi_10,"Alessi_10,LeDrew_3,Theia_535",o,19.8701568,194.0,20.76087222,188.0,301.23229292,-10.52874723,31.62290379,-21.05,0.43217196,0.26272858,2.45061334,3.91833075,3.29114967,2.00075156,18.67336311,29.88557988,1.45355658,0.32096813,0.02340901,-7.90176935,0.39678422,0.02893846,2.21861779,0.16240234,0.01184441,435.72906093,436.32031951,436.91318489,153.0,0.0,-7775.62576242,213.51280235,-136.77868467,-17.60104437,14.01799164,2.16302307,42.0,0.07617,0.3539,0.58335766,0.98908257,0.99281836,,7.70384073,8.027174,8.29123116,0.1047,0.33750845,0.47719508,0.352,0.94742206,1.29198527,8.0118885,8.14042234,8.35360813,80.0,0.0,0.0,2.0,1:m
75.0,Alessi_12,Cantat-Gaudin+20,gaia_dr2,0.3326,0.15375265,0.24380818,0.15375265,0.02557,0.0,0.06269,0.07037,0.0108,0.0,0.0704,0.02346,Alessi_12,"Alessi_12,LeDrew_2,MWSC_3404,Theia_254",o,28.83247036,425.0,29.26572481,384.0,310.87081617,23.53846771,67.2140733,-11.6,0.64344839,0.72883684,2.16291796,2.54733723,6.05170192,6.85487112,20.35129097,23.97277296,4.27743198,0.27515608,0.0140415,-4.70168761,0.20750115,0.010589,1.84312957,0.09174993,0.00468209,538.43663212,538.85036584,539.26473588,340.0,0.0,-7917.82329543,486.64867168,-88.08312886,1.24427814,11.38702257,1.03093258,122.0,0.9657,0.9938,0.99678937,0.99997681,0.99998975,,7.83079195,8.08630848,8.37415218,2.789e-05,0.13698338,0.20044017,0.3923,0.91572633,1.24644661,8.41253567,8.5898819,8.74849701,80.0,0.0,0.0,2.0,1:m
76.0,Alessi_13,Cantat-Gaudin+20,gaia_dr2,0.1933,0.01019918,0.07100991,0.01019918,0.8328,0.80061681,0.5252,0.537,0.02025,0.0,0.801,0.4459,Alessi_13,"Alessi_13,Chi_For_Group,Harrington_2,MWSC_278,Ramakers_26,Slotegraaf_3",o,18.7789209,167.0,18.9507097,163.0,51.99294197,-35.77331776,237.42675241,-55.76,5.16227658,5.14303772,18.95143073,21.97544586,9.41787136,9.38258308,35.79573832,42.06589988,35.49917422,3.81499547,0.29881351,-4.18381758,3.09903403,0.24273508,9.50232977,0.7082223,0.05547225,104.22200435,104.24535617,104.26871845,152.0,0.0,-8153.77457006,-49.43203472,-65.29443451,18.01721706,12.02919164,1.3533898,79.0,0.6735,0.9437,0.97360393,0.99966371,0.99966371,,7.05851364,7.393538,7.58704996,0.005408,0.15583833,0.24675694,0.06371,0.59563634,0.86245507,4.98031998,5.08762574,5.23496723,80.0,0.0,0.0,1.0,1:1
77.0,Alessi_17,Cantat-Gaudin+20,gaia_dr2,0.001061,0.00614219,0.0241202,0.00614219,0.07044,0.23101144,0.01669,0.0,0.03799,0.0,0.231,0.077,Alessi_17,"Alessi_17,MWSC_1271",o,8.93803773,49.0,9.44303237,46.0,113.85198536,-15.09840827,231.35849985,2.583,0.03212712,0.02060256,0.17278671,0.22076684,2.19883562,1.41007486,11.82585639,15.10973836,-1.45556271,0.06168439,0.00909487,1.57369374,0.05238957,0.00772442,0.21530321,0.03484784,0.00513803,3823.39462872,3921.42210836,4024.60848182,49.0,0.0,-10567.74172316,-3059.78415228,203.80119429,,,,0.0,0.9888,0.9985,0.99940032,0.99999905,0.99999905,,8.13934612,8.37977695,8.60449314,0.6144,0.88596717,1.08978963,0.5256,0.874468,1.31630898,12.9499712,13.15051079,13.31467724,10.0,0.0,0.0,1.0,1:1
78.0,Alessi_19,Cantat-Gaudin+20,gaia_dr2,0.4605,0.15361087,0.38693496,0.15361087,0.004491,0.0,0.001476,0.0,0.001473,0.0,0.0,0.0,Alessi_19,"Alessi_19,LeDrew_5,MWSC_2887,OC_0068",o,19.52476934,164.0,19.76782281,160.0,274.53414341,11.89734723,39.9315049,12.72,0.66767579,0.51905333,2.99752622,3.5521797,6.6956898,5.20515775,30.08635021,35.66661465,-1.00949089,0.24795121,0.01960226,-7.07447577,0.28011926,0.02214537,1.70890607,0.06135722,0.00485071,573.70431579,574.55640179,575.41102265,130.0,0.0,-7691.87811768,359.74683359,146.16088634,-7.8659828,13.61867893,2.10140778,42.0,0.8322,0.9657,0.98064718,0.99942327,0.99961287,,7.29029226,7.5626471,7.76223803,0.1855,0.34209728,0.51235777,0.3806,0.94778678,1.30290651,8.6131134,8.76411104,8.93632221,80.0,0.0,0.0,2.0,1:m
68.0,Alessi_2,Cantat-Gaudin+20,gaia_dr2,0.02969,0.01952316,0.02679344,0.01952316,0.02388,0.0,0.04851,0.0,0.03726,0.0,0.0,0.0,Alessi_2,"Alessi_2,LeDrew_4,MWSC_419",o,21.77867105,249.0,22.33571851,233.0,71.55704798,55.18407081,152.32718371,6.336,0.44809814,0.50015028,1.52061073,3.30393625,4.72490792,5.27379082,16.03730499,34.87584679,-0.92788467,0.20475316,0.01341383,-1.09450772,0.17651165,0.01156366,1.61778808,0.06758083,0.00442737,603.48726493,604.13498773,604.78410242,231.0,0.0,-8653.56326657,278.86022131,88.83115538,-10.27452212,6.37475078,0.7172155,79.0,0.9807,0.9966,0.99825031,0.99998784,0.99998784,,8.15820217,8.42129803,8.62468433,0.3614,0.57246116,0.73508817,0.3598,0.75252351,1.12770283,8.69859219,8.84091425,9.00239849,80.0,0.0,0.0,1.0,1:1
79.0,Alessi_20,Cantat-Gaudin+20,gaia_dr2,0.02995,0.01629077,0.06372257,0.01629077,0.07834,0.09655991,0.08621,0.1291,0.01679,0.0,0.129,0.07521,Alessi_20,"Alessi_20,Theia_34",o,24.19854471,252.0,24.19854471,252.0,2.64349963,58.75651282,117.64268503,-3.695,0.38668831,0.28212833,1.83843998,1.83843998,2.86367787,2.08932852,13.61930878,13.61930878,8.11665663,0.2802835,0.0176562,-2.42720655,0.26881576,0.0169338,2.34311811,0.07760582,0.00488871,423.96125696,424.30598973,424.65128357,216.0,0.0,-8318.49251162,375.09382599,-6.04064221,-9.30528826,24.2957451,3.36921364,52.0,0.6627,0.9243,0.9547348,0.99837148,0.99899274,,6.5933876,6.82561517,6.95178938,0.3645,0.64700937,0.8122226,1.028,1.50750923,2.09145331,7.87370014,8.06786251,8.21554375,80.0,0.0,0.0,2.0,1:m
80.0,Alessi_21,Cantat-Gaudin+20,gaia_dr2,0.1067,0.04140816,0.11423843,0.04140816,0.02567,0.0,0.05136,0.00838,0.03431,0.0,0.00838,0.002793,Alessi_21,Alessi_21,o,21.87208398,279.0,20.57918116,256.0,107.59181197,-9.31830449,223.37327306,-0.07887,0.49082221,0.32256161,2.57675511,2.57675511,4.80380261,3.15694914,25.23576064,25.23576064,-5.50066881,0.20815419,0.01300964,2.65336184,0.20547261,0.01284204,1.744357,0.07135378,0.00445961,560.19761349,560.75473983,561.31297543,224.0,0.0,-8529.58385272,-385.09673606,21.0708146,37.49107374,15.98614856,1.73394126,85.0,0.9874,0.998,0.99914026,0.99999905,0.99999905,,7.6404624,7.89963984,8.13423347,0.02083,0.15350965,0.23027021,0.2562,0.74733013,1.10212231,8.50974751,8.69554472,8.86014938,10.0,0.0,0.0,1.0,m:m
82.0,Alessi_24,Cantat-Gaudin+20,gaia_dr2,0.1586,0.08604215,0.17016307,0.08604215,0.05803,0.03645081,0.03645,0.0,0.009636,0.0,0.0365,0.01215,Alessi_24,"ASCC_89,Alessi_24,LISC-III_3249,MWSC_2582,OC_0638",o,25.14296542,371.0,27.332223,288.0,260.97843601,-62.81755799,328.9275024,-14.72,0.41004668,0.31832271,1.84318946,3.32675358,3.41183504,2.64861849,15.3414759,27.71126646,-0.42996834,0.20842015,0.01228127,-8.9625486,0.2309729,0.01361021,2.04210128,0.11879639,0.00700014,476.23627594,476.72721464,477.21916658,204.0,0.0,-7727.36329468,-237.97368142,-101.34849834,9.59254084,6.48692388,0.82384016,62.0,0.9305,0.9865,0.99323291,0.99995023,0.999964,,7.71953583,7.99862313,8.30451775,0.001199,0.15915762,0.25388682,0.1147,0.53082901,0.81475776,8.1680603,8.34372711,8.51164913,80.0,0.0,0.0,3.0,1:m
69.0,Alessi_3,Cantat-Gaudin+20,gaia_dr2,0.5417,0.17576675,0.17576675,0.19050469,0.08173,0.07077862,0.04209,0.0,0.0206,0.0,0.0708,0.02359,Alessi_3,"Alessi_3,MWSC_1157,Theia_1011",o,17.94989568,186.0,18.59945545,173.0,109.18670262,-46.6802815,257.93553227,-15.33,1.11417089,2.35200062,2.84356846,4.23676796,5.37902286,11.35999935,13.73780341,20.489157,-9.79326553,0.45937201,0.03492541,11.91590602,0.51924135,0.03947719,3.57475101,0.15202374,0.01155815,276.47215917,276.57916812,276.68625993,158.0,0.0,-8177.91097051,-260.84104331,-52.19979984,0.31662029,4.80116288,0.55073115,76.0,0.9473,0.989,0.99414527,0.99990642,0.99995786,,8.57839584,8.79626179,9.0058527,0.008021,0.10768729,0.1626583,0.02528,0.43477261,0.621319,6.94698954,7.14189458,7.2698493,80.0,0.0,0.0,2.0,1:m
83.0,Alessi_31,Cantat-Gaudin+20,gaia_dr2,0.04936,0.02486189,0.07456568,0.02486189,0.03378,0.0,0.04482,0.0,0.01316,0.0,0.0,0.0,Alessi_31,"ASCC_92,Alessi_31,MWSC_2723,Theia_739",o,23.0386517,261.0,23.43518919,230.0,267.74826086,-11.85713699,15.36013654,7.664,0.35148712,0.21450113,1.98546794,2.92748672,4.03821192,2.46436973,22.8197569,33.66257534,-1.13021751,0.20753756,0.01368462,-4.16682254,0.19774258,0.01303876,1.47343238,0.06762052,0.00445877,657.40297435,658.25911252,659.1174835,223.0,0.0,-7492.67526947,172.8046941,106.98295926,3.51383454,18.84491715,2.28528188,68.0,0.3967,0.7542,0.8331604,0.97858924,0.97858924,,7.9720788,8.17509556,8.43162537,2.011,2.23367572,2.461766,2.129,2.50270295,2.79272938,8.93786907,9.03640699,9.21334076,80.0,0.0,0.0,3.0,1:m
87.0,Alessi_37,Cantat-Gaudin+20,gaia_dr2,0.05226,0.01025586,0.06177259,0.01025586,0.01622,0.0,0.07419,0.1869,0.01188,0.0,0.187,0.06229,Alessi_37,"ASCC_124,Alessi_37,MWSC_3663",o,28.35388111,396.0,28.35388111,396.0,341.97069106,46.2901708,101.71371932,-11.43,0.88439432,0.52920315,5.09558568,5.09558568,11.01744629,6.59227436,63.64169424,63.64169424,0.33477628,0.31691837,0.01592575,-1.6431948,0.21837512,0.01097376,1.38382364,0.06800028,0.00341714,713.13478099,713.71222825,714.29061142,371.0,0.0,-8264.36014335,684.99146109,-120.25973437,-13.90956537,8.13534384,0.69003086,139.0,0.973,0.9943,0.99725378,0.99999458,0.99999458,,7.89639425,8.0958004,8.30163383,0.2534,0.41144133,0.55872083,0.7543,1.15290177,1.57507312,9.06283855,9.205091,9.39295673,80.0,0.0,0.0,2.0,1:m
89.0,Alessi_43,Cantat-Gaudin+20,gaia_dr2,0.06181,0.04991292,0.10657589,0.04991292,0.00314,0.0,0.08472,0.1014,0.02853,0.0,0.101,0.03381,Alessi_43,"ASCC_50,Alessi_43,Theia_2087,Theia_28",o,24.11033118,519.0,23.68164837,507.0,132.57641692,-41.69151493,262.48437606,1.499,0.22044098,0.13528585,1.23843715,1.23843715,3.53129629,2.16716941,19.84181056,19.84181056,-5.54914034,0.29253553,0.01299196,3.95372293,0.32297986,0.01434404,1.06073196,0.1003974,0.00445881,916.50182069,917.8301474,919.16233011,411.0,0.0,-8241.92028264,-909.63374366,45.11808157,18.81699999,21.80478203,3.58468408,37.0,0.2395,0.4929,0.65557832,0.94646305,0.9720248,,6.50844336,6.64118767,6.76964426,0.8448,1.12849057,1.30635226,1.972,2.34273291,2.80107212,9.62630939,9.77693224,9.95132923,80.0,0.0,0.0,4.0,m:m
54.0,Alessi_44,Cantat-Gaudin+20,gaia_dr2,0.4673,0.18027881,0.18027881,0.42634241,0.3465,0.73230482,0.1684,0.6371,0.1703,0.5463,0.732,0.6386,ASCC_106,"ASCC_106,Alessi_44,MWSC_3164",o,9.05015254,50.0,9.05015254,50.0,295.7915641,1.56308576,40.31747184,-10.76,0.41879384,0.81064702,1.09602675,1.09602675,5.3955161,10.44445407,14.12209429,14.12209429,0.80950719,0.19034982,0.02691953,-2.49344759,0.26823162,0.03793368,1.32684764,0.05757489,0.00814232,736.35544612,738.15506812,739.96350807,50.0,0.0,-7569.39773251,469.20810418,-118.40067782,-15.38444805,8.08324119,1.80746768,20.0,0.9313,0.9912,0.99592087,0.99999368,0.99999368,,7.87256765,8.08850145,8.26558018,1.051,1.21809649,1.38513935,0.1645,0.57662097,0.81225067,9.13585281,9.29978991,9.43872547,40.0,0.0,0.0,2.0,m:m
70.0,Alessi_5,Cantat-Gaudin+20,gaia_dr2,0.05046,0.03225941,0.0465466,0.03225941,0.0112,0.0,0.04093,0.0,0.02217,0.0,0.0,0.0,Alessi_5,"Alessi_5,MWSC_1844",o,22.03612038,571.0,23.01664873,427.0,160.90215568,-61.11150292,288.10772508,-1.974,0.36417249,0.29787659,1.5640868,2.27150563,2.49047068,2.03708301,10.69885244,15.5421066,-15.39980212,0.28407262,0.01374724,2.54393446,0.29730333,0.01438752,2.49661468,0.0807562,0.00390807,391.63442059,391.82404231,392.01384773,294.0,0.0,-8000.30022035,-372.19758233,6.99111024,13.4098603,18.71458959,1.75278191,114.0,0.9687,0.9927,0.99590063,0.99980855,0.99998522,,7.52681494,7.75101423,7.98417044,0.1807,0.40273076,0.54328388,0.1839,0.72764495,1.01805973,7.75334644,7.90908909,8.08172417,80.0,0.0,0.0,1.0,1:1
91.0,Alessi_53,Cantat-Gaudin+20,gaia_dr2,0.001949,0.02742107,0.04429211,0.02742107,0.0703,0.12238481,0.03684,0.0,0.02099,0.0,0.122,0.04079,Alessi_53,"Alessi_53,DC_7,DSH_J0629.4+0910,FSR_986,MWSC_879",o,3.45725254,62.0,6.28967675,30.0,97.35196741,9.17805141,202.26079047,-0.6643,0.01598041,0.01255375,0.07107137,0.6643439,1.35386261,1.06355539,6.02118078,56.28584285,0.36070216,0.09199303,0.01679555,-0.23784014,0.09132082,0.01667282,0.16218367,0.03697143,0.00675003,4697.30475638,4854.10747644,5021.7403174,62.0,0.0,-12614.12935145,-1838.71931283,-23.98040785,51.28165515,17.78505032,7.9537163,1.0,0.2217,0.6086,0.74535057,0.97107899,0.98307073,,8.47317123,8.67382717,8.86062622,1.557,1.7758683,1.99748945,1.273,1.68204862,2.01856256,13.27369785,13.43104172,13.57800293,40.0,0.0,0.0,1.0,1:1
71.0,Alessi_6,Cantat-Gaudin+20,gaia_dr2,0.02127,0.02135171,0.03618108,0.02135171,0.07071,0.13754297,0.02428,0.0,0.03192,0.0,0.138,0.04585,Alessi_6,"Alessi_6,MWSC_2240,Theia_996",o,20.85475658,203.0,20.85475658,203.0,220.01119543,-66.13669172,313.62142014,-5.545,0.21618246,0.16320063,0.99638265,0.99638265,3.25010478,2.45356663,14.9811371,14.9811371,-10.5427092,0.18572261,0.01303517,-5.53471575,0.19068227,0.01338327,1.12589586,0.0467459,0.00328092,860.23721125,861.38532994,862.53651741,199.0,0.0,-7530.70854103,-620.65123774,-63.95042379,-14.86233532,9.76454738,1.1200704,76.0,0.993,0.9987,0.99937364,0.99999654,0.99999654,,8.37669086,8.56290054,8.75974178,0.4961,0.66975507,0.83842874,0.2286,0.60424268,0.87542057,9.4459734,9.60514879,9.76470757,80.0,0.0,0.0,2.0,1:m
93.0,Alessi_60,Cantat-Gaudin+20,gaia_dr2,0.0007439,0.00206472,0.0077484,0.00206472,0.008427,0.0,0.01016,0.0,0.01383,0.0,0.0,0.0,Alessi_60,"Alessi_60,Alessi_J0702.4-0108,DSH_J0702.4-0108,MWSC_1071",o,14.12931462,178.0,15.94208787,163.0,105.61974383,-1.11998444,215.18842683,1.945,0.09138436,0.08289534,0.36026474,0.67120189,4.21022828,3.81912445,16.59819545,30.92476622,-0.83842661,0.08800498,0.00689308,-0.64284007,0.09972434,0.00781101,0.33336433,0.04232366,0.00331504,2620.0641322,2639.70880795,2659.6502922,177.0,0.0,-10277.82754048,-1520.29955421,115.90328662,55.00975526,0.8826376,0.4413188,1.0,0.996,0.9995,0.99978465,0.99999976,0.99999976,,8.47608566,8.68440294,8.88822174,0.3091,0.4795706,0.63140881,0.3783,0.78678164,1.10426152,11.91334248,12.07402849,12.24508286,80.0,0.0,0.0,1.0,1:1
