recno	ID	NameLit	SourceCat	TypeSourceCat	Sep
548	78	Alessi_19	Dias+02	position	0.2812
549	78	Alessi_19	Bica+18	position	0.3653
550	78	Alessi_19	Kharchenko+13	position	0.3839
551	78	Alessi_19	Cantat-Gaudin+20	gaia_dr2	0.4605
552	104	Alessi_190	Bica+18	position	0.2381
553	105	Alessi_191	Bica+18	position	0.01718
554		Alessi_1910.1+0509	Bica+18	position	
555		Alessi_192	Bica+18	position	
556	68	Alessi_2	Kharchenko+13	hipparcos	0.07107
557	68	Alessi_2	Bica+18	position	0.04603
558	68	Alessi_2	Kharchenko+13	position	0.07107
559	68	Alessi_2	Cantat-Gaudin+20	gaia_dr2	0.02969
560	68	Alessi_2	Dias+02	position	0.03583
561	79	Alessi_20	Dias+02	position	0.003614
562	79	Alessi_20	Kharchenko+13	hipparcos	0.01487
563	79	Alessi_20	Kharchenko+13	position	0.01487
564	79	Alessi_20	Cantat-Gaudin+20	gaia_dr2	0.02995
565	786	Alessi_21	Kharchenko+13	position	0.2278
566	786	Alessi_21	Dias+02	position	0.2274
567	6735	Alessi_21	Dias+02	position	0.1386
568	6735	Alessi_21	Kharchenko+13	position	0.1544
569	80	Alessi_21	Kharchenko+13	hipparcos	0.0793
570	80	Alessi_21	Kharchenko+13	position	0.0793
571	80	Alessi_21	Dias+02	position	0.1043
572	80	Alessi_21	Cantat-Gaudin+20	gaia_dr2	0.1067
573	81	Alessi_22	Dias+02	position	0.118
574	2497	Alessi_22	Dias+02	position	0.3638
575	82	Alessi_24	Cantat-Gaudin+20	gaia_dr2	0.1586
576	82	Alessi_24	Bica+18	position	0.04726
577	82	Alessi_24	Dias+02	position	0.04726
578		Alessi_29	Bica+18	position	
579	69	Alessi_3	Kharchenko+13	position	0.1132
580	69	Alessi_3	Cantat-Gaudin+20	gaia_dr2	0.5417
581	69	Alessi_3	Dias+02	position	0.04543
582	69	Alessi_3	Kharchenko+13	hipparcos	0.1132
583	69	Alessi_3	Bica+18	position	0.1019
584	83	Alessi_31	Dias+02	position	0.1613
585	83	Alessi_31	Bica+18	position	0.1613
586	83	Alessi_31	Cantat-Gaudin+20	gaia_dr2	0.04936
587	84	Alessi_33	Dias+02	position	0.2361
588	84	Alessi_33	Bica+18	position	0.2361
589	85	Alessi_34	Bica+18	position	0.2644
590	85	Alessi_34	Dias+02	position	0.2644
591	19	Alessi_35	Bica+18	position	0.01281
592	86	Alessi_36	Bica+18	position	0.1165
593	87	Alessi_37	Bica+18	position	0.05794
594	87	Alessi_37	Dias+02	position	0.05794
595	87	Alessi_37	Cantat-Gaudin+20	gaia_dr2	0.05226
596		Alessi_4	Bica+18	position	
597		Alessi_4	Kharchenko+13	position,hipparcos	
598	88	Alessi_40	Bica+18	position	0.3193
599	88	Alessi_40	Dias+02	position	0.3193
600	89	Alessi_43	Dias+02	position	0.02879
601	89	Alessi_43	Cantat-Gaudin+20	gaia_dr2	0.06181
602	54	Alessi_44	Cantat-Gaudin+20	gaia_dr2	0.4673
603	4902	Alessi_44	Cantat-Gaudin+20	gaia_dr2	0.9045
604	54	Alessi_44	Dias+02	position	0.1591
605	54	Alessi_44	Bica+18	position	0.1591
606		Alessi_49	Bica+18	position	
607	70	Alessi_5	Bica+18	position	0.08192
608	70	Alessi_5	Kharchenko+13	position	0.06808
609	70	Alessi_5	Cantat-Gaudin+20	gaia_dr2	0.05046
610	70	Alessi_5	Dias+02	position	0.07958
611	70	Alessi_5	Kharchenko+13	hipparcos	0.06808
612	90	Alessi_50	Bica+18	position	0.006324
613		Alessi_52	Dias+02	position	
614	91	Alessi_53	Bica+18	position	0.002019
615	91	Alessi_53	Cantat-Gaudin+20	gaia_dr2	0.001949
616	91	Alessi_53	Dias+02	position	0.002954
617	91	Alessi_53	Kharchenko+13	position	0.02531
618		Alessi_56	Dias+02	position	
619		Alessi_56	Bica+18	position	
620		Alessi_56	Kharchenko+13	position,hipparcos	
621		Alessi_57	Bica+18	position	
622		Alessi_57	Kharchenko+13	position,hipparcos	
623		Alessi_57	Dias+02	position	
624		Alessi_58	Bica+18	position	
625	92	Alessi_59	Dias+02	position	0.007744
626	92	Alessi_59	Bica+18	position	0.007744
627	92	Alessi_59	Kharchenko+13	position	0.01398
628	92	Alessi_59	Kharchenko+13	hipparcos	0.01398
629	92	Alessi_59	Cantat-Gaudin+20	gaia_dr2	0.003184
630	71	Alessi_6	Cantat-Gaudin+20	gaia_dr2	0.02127
631	71	Alessi_6	Kharchenko+13	position	0.05166
632	71	Alessi_6	Bica+18	position	0.02797
633	93	Alessi_60	Kharchenko+13	position	0.006043
634	93	Alessi_60	Cantat-Gaudin+20	gaia_dr2	7.439E-4
635	93	Alessi_60	Dias+02	position	0.01205
636	93	Alessi_60	Kharchenko+13	hipparcos	0.006043
637	93	Alessi_60	Bica+18	position	0.01894
638		Alessi_61	Bica+18	position	
639	94	Alessi_62	Kharchenko+13	position	0.01186
640	94	Alessi_62	Cantat-Gaudin+20	gaia_dr2	0.05988
641	94	Alessi_62	Bica+18	position	0.02818
642	94	Alessi_62	Kharchenko+13	hipparcos	0.01186
643	94	Alessi_62	Dias+02	position	0.02818
644		Alessi_64	Bica+18	position	
645		Alessi_66	Bica+18	position	
646	110	Alessi_70	Bica+18	position	0.07697
647	95	Alessi_72	Bica+18	position	0.0295
648	72	Alessi_8	Bica+18	position	0.1022
649	72	Alessi_8	Cantat-Gaudin+20	gaia_dr2	0.1093
650	72	Alessi_8	Dias+02	position	0.09647
651	106	Alessi_80B	Bica+18	position	0.03152
652	96	Alessi_84	Bica+18	position	0.1558
653		Alessi_87	Bica+18	position	
654	73	Alessi_9	Dias+02	position	0.2736
655	73	Alessi_9	Kharchenko+13	hipparcos	0.6268
656	73	Alessi_9	Bica+18	position	0.4929
657	73	Alessi_9	Kharchenko+13	position	0.6268
658	73	Alessi_9	Cantat-Gaudin+20	gaia_dr2	0.3633
659		Alessi_90	Bica+18	position	
660	97	Alessi_94	Bica+18	position	0.3699
661	98	Alessi_96	Bica+18	position	0.09993
662		Alessi_J0123.1+3329	Bica+18	position	
663		Alessi_J0346.1+4800	Bica+18	position	
664	107	Alessi_J0601.6+3531	Bica+18	position	0.00909
665		Alessi_J0620.1+1319	Bica+18	position	
666	108	Alessi_J0622.4+2114	Bica+18	position	0.01427
667		Alessi_J0623.1+2152	Bica+18	position	
668		Alessi_J0623.2+2155	Bica+18	position	
669		Alessi_J0623.5+2124	Bica+18	position	
670		Alessi_J0628.4+1227	Bica+18	position	
671		Alessi_J0641.1+1647	Bica+18	position	
672		Alessi_J0645.7+0037	Bica+18	position	
673		Alessi_J0649.5+0734	Bica+18	position	
674		Alessi_J0652.5+1805	Bica+18	position	
675	5167	Alessi_J0715.6+0722	Bica+18	position	0.0594
676		Alessi_J081.22+2220	Bica+18	position	
677		Alessi_J1026.0+4339	Bica+18	position	
678		Alessi_J1058.3+8312	Bica+18	position	
679		Alessi_J1156.1+6314	Bica+18	position	
680		Alessi_J1909.1+0448	Bica+18	position	
681	109	Alessi_J1933.7+1147	Bica+18	position	0.008382
682		Alessi_J2005.3+4732	Bica+18	position	
683	110	Alessi_J2327.0+55	Dias+02	position	0.07697
684	1556	Alicante_1	Dias+02	position	0.01044
685	1556	Alicante_1	Kharchenko+13	position	0.01223
686	1556	Alicante_1	Kharchenko+13	hipparcos	0.01223
687		Alicante_10	Bica+18	position	
688		Alicante_7	Bica+18	position	
689		Alicante_8	Bica+18	position	
690	4341	Alter_1	Bica+18	position	0.01226
691	118	Andrews-Lindsay_5	Kharchenko+13	position	0.006804
692	118	Andrews-Lindsay_5	Cantat-Gaudin+20	gaia_dr2	0.001354
693	118	Andrews-Lindsay_5	Dias+02	position	9.942E-4
694	119	Antalova_1	Bica+18	position	0.02075
695	119	Antalova_1	Kharchenko+13	position	0.04076
696	119	Antalova_1	Dias+02	position	0.06545
697	120	Antalova_2	Kharchenko+13	position	0.07662
698	120	Antalova_2	Bica+18	position	0.01306
699	120	Antalova_2	Cantat-Gaudin+20	gaia_dr2	0.01803
700	120	Antalova_2	Kharchenko+13	hipparcos	0.07662
701		Antalova_3	Bica+18	position	
702		Antalova_3	Kharchenko+13	position,hipparcos	
703		Antalova_3	Dias+02	position	
704		Antalova_4	Kharchenko+13	position,hipparcos	
705		Antalova_4	Dias+02	position	
706	176	Apriamaswili_1	Bica+18	position	0.02366
707	121	Archinal_1	Bica+18	position	0.006036
708	121	Archinal_1	Cantat-Gaudin+20	gaia_dr2	5.151E-4
709	121	Archinal_1	Kharchenko+13	position	0.00991
710	121	Archinal_1	Dias+02	position	0.004577
711	121	Archinal_1	Kharchenko+13	hipparcos	0.00991
712		Arp-Madore_2	Cantat-Gaudin+20	gaia_dr2	
713		Arp-Madore_2	Kharchenko+13	position,hipparcos	
714		Arp-Madore_2	Dias+02	position	
715	122	Arp_2	Kharchenko+13	hipparcos	0.005745
716	122	Arp_2	Kharchenko+13	position	0.005745
717	122	Arp_2	Bica+18	position	0.005532
718	122	Arp_2	Vasiliev+21	gaia_dr3	0.006542
719	123	Auner_1	Kharchenko+13	hipparcos	0.004395
720	123	Auner_1	Cantat-Gaudin+20	gaia_dr2	0.003489
721	123	Auner_1	Bica+18	position	0.007336
722	123	Auner_1	Kharchenko+13	position	0.004395
723	123	Auner_1	Dias+02	position	0.004296
724	124	Aveni-Hunter_1	Dias+02	position	0.1401
725	124	Aveni-Hunter_1	Kharchenko+13	hipparcos	0.06299
726	124	Aveni-Hunter_1	Cantat-Gaudin+20	gaia_dr2	0.291
727	124	Aveni-Hunter_1	Kharchenko+13	position	0.06299
728		BBDS_1	Bica+08	position_(magellanic_clouds)	
729		BCDSP_6	Bica+08	position_(magellanic_clouds)	
730		BCDSP_7	Bica+08	position_(magellanic_clouds)	
731		BCDSP_8	Bica+08	position_(magellanic_clouds)	
732		BCD_1	Bica+08	position_(magellanic_clouds)	
733		BDB_94	Kharchenko+13	position,hipparcos	
734		BDSB_10	Kharchenko+13	position,hipparcos	
735		BDSB_102	Kharchenko+13	position,hipparcos	
736		BDSB_105	Kharchenko+13	position,hipparcos	
737		BDSB_106	Kharchenko+13	position,hipparcos	
738		BDSB_107	Kharchenko+13	position,hipparcos	
739		BDSB_109	Kharchenko+13	position,hipparcos	
740		BDSB_11	Kharchenko+13	position,hipparcos	
741		BDSB_110	Bica+18	position	
742		BDSB_111	Kharchenko+13	position,hipparcos	
743		BDSB_113	Kharchenko+13	position,hipparcos	
744		BDSB_114	Kharchenko+13	position,hipparcos	
745		BDSB_115	Kharchenko+13	position,hipparcos	
746		BDSB_116	Kharchenko+13	position,hipparcos	
747		BDSB_117	Kharchenko+13	position,hipparcos	
748		BDSB_121	Kharchenko+13	position,hipparcos	
749	130	BDSB_124	Kharchenko+13	position	0.02906
750		BDSB_125	Kharchenko+13	position,hipparcos	
751		BDSB_127	Kharchenko+13	position,hipparcos	
752		BDSB_13	Kharchenko+13	position,hipparcos	
753		BDSB_131	Kharchenko+13	position,hipparcos	
754		BDSB_136	Kharchenko+13	position,hipparcos	
755		BDSB_137	Kharchenko+13	position,hipparcos	
756		BDSB_139	Kharchenko+13	position,hipparcos	
757		BDSB_141	Kharchenko+13	position,hipparcos	
758		BDSB_143	Kharchenko+13	position,hipparcos	
759		BDSB_15	Kharchenko+13	position,hipparcos	
760		BDSB_151	Kharchenko+13	position,hipparcos	
761		BDSB_156	Kharchenko+13	position,hipparcos	
762		BDSB_157	Kharchenko+13	position,hipparcos	
763		BDSB_16	Kharchenko+13	position,hipparcos	
764		BDSB_164	Kharchenko+13	position,hipparcos	
765		BDSB_165	Kharchenko+13	position,hipparcos	
766		BDSB_166	Kharchenko+13	position,hipparcos	
767		BDSB_18	Kharchenko+13	position,hipparcos	
768		BDSB_19	Kharchenko+13	position,hipparcos	
769		BDSB_21	Kharchenko+13	position,hipparcos	
770		BDSB_22	Kharchenko+13	position,hipparcos	
771		BDSB_23	Kharchenko+13	position,hipparcos	
772		BDSB_24	Kharchenko+13	position,hipparcos	
773		BDSB_3	Kharchenko+13	position,hipparcos	
774	125	BDSB_30	Cantat-Gaudin+20	gaia_dr2	0.01071
775	125	BDSB_30	Bica+18	position	0.009842
776	125	BDSB_30	Kharchenko+13	position	0.004889
777		BDSB_31	Kharchenko+13	position,hipparcos	
778		BDSB_37	Kharchenko+13	position,hipparcos	
779		BDSB_44	Kharchenko+13	position,hipparcos	
780		BDSB_46	Kharchenko+13	position,hipparcos	
781		BDSB_47	Kharchenko+13	position,hipparcos	
782		BDSB_48	Kharchenko+13	position,hipparcos	
783		BDSB_5	Kharchenko+13	position,hipparcos	
784		BDSB_51	Kharchenko+13	position,hipparcos	
785		BDSB_68	Kharchenko+13	position,hipparcos	
786		BDSB_73	Kharchenko+13	position,hipparcos	
787		BDSB_74	Kharchenko+13	position,hipparcos	
788		BDSB_77	Kharchenko+13	position,hipparcos	
789		BDSB_8	Kharchenko+13	position,hipparcos	
790		BDSB_81	Kharchenko+13	position,hipparcos	
791	126	BDSB_82	Kharchenko+13	position	0.0171
792		BDSB_88	Kharchenko+13	position,hipparcos	
793		BDSB_90	Kharchenko+13	position,hipparcos	
794	127	BDSB_91	Kharchenko+13	position	0.006993
795	127	BDSB_91	Cantat-Gaudin+20	gaia_dr2	0.00769
796	128	BDSB_93	Cantat-Gaudin+20	gaia_dr2	0.007169
797	128	BDSB_93	Kharchenko+13	position	0.005071
798	129	BDSB_96	Dias+02	position	0.007811
799	129	BDSB_96	Kharchenko+13	hipparcos	0.004541
800	6738	BDSB_96	Kharchenko+13	position	0.1093
801	6738	BDSB_96	Dias+02	position	0.1129
802	129	BDSB_96	Kharchenko+13	position	0.004541
803	129	BDSB_96	Cantat-Gaudin+20	gaia_dr2	0.002517
804	151	BH_106	Kharchenko+13	position	0.1128
805	151	BH_106	Kharchenko+13	hipparcos	0.1128
806	152	BH_110	Kharchenko+13	position	0.05387
807	152	BH_110	Bica+18	position	0.002838
808	153	BH_111	Cantat-Gaudin+20	gaia_dr2	0.004032
809	153	BH_111	Bica+18	position	0.01746
810	153	BH_111	Dias+02	position	0.01499
811	153	BH_111	Kharchenko+13	hipparcos	0.01615
812	153	BH_111	Kharchenko+13	position	0.01615
813	154	BH_118	Dias+02	position	0.005137
814	154	BH_118	Bica+18	position	0.003242
815	154	BH_118	Kharchenko+13	position	0.07065
816	154	BH_118	Cantat-Gaudin+20	gaia_dr2	0.005304
817	4295	BH_121	Kharchenko+13	position	0.05419
818	4295	BH_121	Kharchenko+13	hipparcos	0.05419
819	4295	BH_121	Cantat-Gaudin+20	gaia_dr2	0.02836
820	155	BH_131	Kharchenko+13	hipparcos	0.01848
821	155	BH_131	Kharchenko+13	position	0.01848
822	155	BH_131	Bica+18	position	0.01355
823	155	BH_131	Dias+02	position	0.002373
824	156	BH_132	Kharchenko+13	hipparcos	0.0139
825	156	BH_132	Cantat-Gaudin+20	gaia_dr2	0.005416
826	156	BH_132	Bica+18	position	0.01434
827	156	BH_132	Kharchenko+13	position	0.0139
828	156	BH_132	Dias+02	position	0.01363
829	157	BH_140	Vasiliev+21	gaia_dr3	0.006548
830	157	BH_140	Kharchenko+13	position	0.05434
831	157	BH_140	Kharchenko+13	hipparcos	0.05434
832	158	BH_144	Kharchenko+13	position	0.006947
833	158	BH_144	Cantat-Gaudin+20	gaia_dr2	0.0105
834	158	BH_144	Kharchenko+13	hipparcos	0.006947
835	159	BH_150	Kharchenko+13	position	0.03145
836	159	BH_150	Cantat-Gaudin+20	gaia_dr2	0.00538
837	160	BH_151	Kharchenko+13	hipparcos	0.01003
838	160	BH_151	Kharchenko+13	position	0.01003
839	160	BH_151	Cantat-Gaudin+20	gaia_dr2	0.004255
840	160	BH_151	Dias+02	position	0.00297
841		BH_155	Kharchenko+13	position,hipparcos	
842		BH_155	Bica+18	position	
843	161	BH_164	Dias+02	position	0.1202
844	161	BH_164	Kharchenko+13	hipparcos	0.1658
845	161	BH_164	Kharchenko+13	position	0.1658
846	3920	BH_164	Kharchenko+13	position	0.1591
847	3920	BH_164	Bica+18	position	0.1233
848	3920	BH_164	Dias+02	position	0.1233
849	161	BH_164	Cantat-Gaudin+20	gaia_dr2	0.07269
850	161	BH_164	Bica+18	position	0.1202
851	162	BH_176	Kharchenko+13	position	0.005673
852	162	BH_176	Bica+18	position	0.001263
853	162	BH_176	Kharchenko+13	hipparcos	0.005673
854	162	BH_176	Vasiliev+21	gaia_dr3	0.001237
855	163	BH_184	Vasiliev+21	gaia_dr3	0.001654
856	131	BH_19	Kharchenko+13	hipparcos	0.005879
857	131	BH_19	Bica+18	position	0.00209
858	131	BH_19	Cantat-Gaudin+20	gaia_dr2	0.002894
859	131	BH_19	Kharchenko+13	position	0.005879
860	131	BH_19	Dias+02	position	0.008113
861		BH_197	Bica+18	position	
862		BH_197	Kharchenko+13	position,hipparcos	
863		BH_197	Dias+02	position	
864	164	BH_200	Dias+02	position	0.009008
865	164	BH_200	Kharchenko+13	position	0.01271
866	164	BH_200	Kharchenko+13	hipparcos	0.01271
867	164	BH_200	Cantat-Gaudin+20	gaia_dr2	0.01039
868	164	BH_200	Bica+18	position	0.004873
869	165	BH_202	Bica+18	position	0.007254
870	165	BH_202	Dias+02	position	0.007307
871	165	BH_202	Cantat-Gaudin+20	gaia_dr2	0.01151
872		BH_203	Bica+18	position	
873	166	BH_205	Dias+02	position	0.01545
874	1447	BH_205	Cantat-Gaudin+20	gaia_dr2	0.03866
875		BH_208	Dias+02	position	
876	167	BH_211	Cantat-Gaudin+20	gaia_dr2	0.005976
877	167	BH_211	Bica+18	position	0.01511
878	167	BH_211	Dias+02	position	0.01859
879	167	BH_211	Kharchenko+13	hipparcos	0.01436
880	167	BH_211	Kharchenko+13	position	0.01436
881		BH_214	Dias+02	position	
882		BH_214	Kharchenko+13	position,hipparcos	
883		BH_214	Bica+18	position	
884	168	BH_217	Bica+18	position	0.006147
885	168	BH_217	Kharchenko+13	position	0.009235
886	168	BH_217	Dias+02	position	0.001714
887	168	BH_217	Cantat-Gaudin+20	gaia_dr2	0.003084
888	169	BH_221	Kharchenko+13	hipparcos	0.0848
889	169	BH_221	Kharchenko+13	position	0.0848
890	169	BH_221	Cantat-Gaudin+20	gaia_dr2	0.06851
891	169	BH_221	Bica+18	position	0.09571
892	170	BH_222	Kharchenko+13	position	0.1341
893		BH_223	Kharchenko+13	position,hipparcos	
894		BH_223	Dias+02	position	
895	171	BH_229	Kharchenko+13	hipparcos	0.01818
896	171	BH_229	Vasiliev+21	gaia_dr3	0.004628
897	171	BH_229	Kharchenko+13	position	0.01818
898	3436	BH_23	Dias+02	position	0.2675
899	132	BH_23	Cantat-Gaudin+20	gaia_dr2	0.02724
900	132	BH_23	Dias+02	position	0.1256
901	172	BH_231	Kharchenko+13	hipparcos	0.0355
902	172	BH_231	Kharchenko+13	position	0.0355
903	172	BH_231	Bica+18	position	0.01109
904	173	BH_245	Kharchenko+13	position	0.006204
905	173	BH_245	Cantat-Gaudin+20	gaia_dr2	0.006757
906	173	BH_245	Dias+02	position	0.006354
907	173	BH_245	Bica+18	position	0.006022
908	174	BH_261	Vasiliev+21	gaia_dr3	0.006033
909	174	BH_261	Kharchenko+13	hipparcos	0.008127
910	174	BH_261	Kharchenko+13	position	0.008127
911		BH_27C2	Bica+08	position_(magellanic_clouds)	
912		BH_34	Dias+02	position	
913		BH_34	Kharchenko+13	position,hipparcos	
914	133	BH_37	Cantat-Gaudin+20	gaia_dr2	0.006168
915	133	BH_37	Kharchenko+13	position	0.01378
916	133	BH_37	Kharchenko+13	hipparcos	0.01378
917	133	BH_37	Bica+18	position	0.005965
918	133	BH_37	Dias+02	position	0.01282
919		BH_4	Dias+02	position	
920		BH_4	Bica+18	position	
921		BH_46C2	Bica+08	position_(magellanic_clouds)	
922	4603	BH_52	Dias+02	position	0.03822
923	134	BH_54	Kharchenko+13	position	0.01531
924	134	BH_54	Cantat-Gaudin+20	gaia_dr2	9.331E-4
925	134	BH_54	Dias+02	position	0.01496
926	135	BH_55	Bica+18	position	0.00506
927	135	BH_55	Cantat-Gaudin+20	gaia_dr2	0.004542
928	135	BH_55	Kharchenko+13	position	0.01337
929	135	BH_55	Dias+02	position	0.007049
930	135	BH_55	Kharchenko+13	hipparcos	0.01337
931	136	BH_56	Kharchenko+13	position	0.09167
932	3509	BH_56	Dias+02	position	0.1128
933	136	BH_56	Dias+02	position	0.0693
934	136	BH_56	Kharchenko+13	hipparcos	0.09167
935	136	BH_56	Cantat-Gaudin+20	gaia_dr2	0.04082
936		BH_58	Bica+18	position	
937		BH_58	Kharchenko+13	position,hipparcos	
938		BH_58	Dias+02	position	
939		BH_63	Dias+02	position	
940		BH_63	Kharchenko+13	position,hipparcos	
941		BH_63	Bica+18	position	
942	137	BH_66	Dias+02	position	0.005559
943	137	BH_66	Kharchenko+13	position	0.01299
944	137	BH_66	Kharchenko+13	hipparcos	0.01299
945	137	BH_66	Cantat-Gaudin+20	gaia_dr2	0.001606
946	138	BH_67	Bica+18	position	0.002831
947	138	BH_67	Dias+02	position	0.006751
948	138	BH_67	Cantat-Gaudin+20	gaia_dr2	0.001691
949	138	BH_67	Kharchenko+13	hipparcos	0.001446
950	138	BH_67	Kharchenko+13	position	0.001446
951	139	BH_72	Dias+02	position	0.009596
952	139	BH_72	Kharchenko+13	position	0.006946
953	139	BH_72	Bica+18	position	0.004834
954	139	BH_72	Cantat-Gaudin+20	gaia_dr2	0.002936
955	140	BH_73	Dias+02	position	0.006647
956	140	BH_73	Kharchenko+13	position	0.01359
957	140	BH_73	Cantat-Gaudin+20	gaia_dr2	0.00184
958	140	BH_73	Bica+18	position	0.002849
959	141	BH_75	Kharchenko+13	position	0.1016
960	142	BH_78	Kharchenko+13	hipparcos	0.009308
961	142	BH_78	Cantat-Gaudin+20	gaia_dr2	6.284E-4
962	142	BH_78	Bica+18	position	8.935E-4
963	142	BH_78	Kharchenko+13	position	0.009308
964	143	BH_79	Kharchenko+13	position	0.09295
965	144	BH_84	Kharchenko+13	position	0.00939
966	1779	BH_84	Kharchenko+13	position	0.02403
967	1779	BH_84	Dias+02	position	0.02848
968	144	BH_84	Cantat-Gaudin+20	gaia_dr2	0.005755
969	144	BH_84	Dias+02	position	0.00712
970	145	BH_85	Bica+18	position	0.00842
971	145	BH_85	Kharchenko+13	position	0.02343
972	145	BH_85	Dias+02	position	0.005089
973	145	BH_85	Cantat-Gaudin+20	gaia_dr2	0.002976
974	146	BH_87	Cantat-Gaudin+20	gaia_dr2	0.005319
975	146	BH_87	Kharchenko+13	hipparcos	0.01913
976	146	BH_87	Kharchenko+13	position	0.01913
977	147	BH_88	Dias+02	position	0.01333
978	147	BH_88	Kharchenko+13	position	0.0503
979	148	BH_90	Dias+02	position	0.01025
980	148	BH_90	Cantat-Gaudin+20	gaia_dr2	0.008882
981	148	BH_90	Kharchenko+13	hipparcos	0.01575
982	148	BH_90	Kharchenko+13	position	0.01575
983		BH_91	Dias+02	position	
984		BH_91	Kharchenko+13	position,hipparcos	
985		BH_91	Bica+18	position	
986	149	BH_92	Bica+18	position	0.006965
987	149	BH_92	Cantat-Gaudin+20	gaia_dr2	0.003673
988	149	BH_92	Kharchenko+13	position	0.003428
989	149	BH_92	Dias+02	position	0.006715
990	150	BH_99	Kharchenko+13	hipparcos	0.0482
991	150	BH_99	Kharchenko+13	position	0.0482
992	150	BH_99	Dias+02	position	0.08437
993	150	BH_99	Cantat-Gaudin+20	gaia_dr2	0.05874
994	3687	BH_99	Kharchenko+13	hipparcos	0.1596
995	3687	BH_99	Kharchenko+13	position	0.1596
996		BIP_14	Kharchenko+13	position,hipparcos	
997		BKF_48	Bica+18	position	
998		BKF_49	Bica+18	position	
999		BM_1	Bica+08	position_(magellanic_clouds)	
1000		BM_10	Bica+08	position_(magellanic_clouds)	
1001		BM_106	Bica+08	position_(magellanic_clouds)	
1002		BM_117	Bica+08	position_(magellanic_clouds)	
1003		BM_118	Bica+08	position_(magellanic_clouds)	
1004		BM_123	Bica+08	position_(magellanic_clouds)	
1005		BM_132	Bica+08	position_(magellanic_clouds)	
1006		BM_133	Bica+08	position_(magellanic_clouds)	
1007		BM_137	Bica+08	position_(magellanic_clouds)	
1008		BM_138	Bica+08	position_(magellanic_clouds)	
1009		BM_14	Bica+08	position_(magellanic_clouds)	
1010		BM_149	Bica+08	position_(magellanic_clouds)	
1011		BM_152	Bica+08	position_(magellanic_clouds)	
1012		BM_161	Bica+08	position_(magellanic_clouds)	
1013		BM_165	Bica+08	position_(magellanic_clouds)	
1014		BM_17	Bica+08	position_(magellanic_clouds)	
1015		BM_170	Bica+08	position_(magellanic_clouds)	
1016		BM_177	Bica+08	position_(magellanic_clouds)	
1017		BM_178	Bica+08	position_(magellanic_clouds)	
1018		BM_18	Bica+08	position_(magellanic_clouds)	
1019		BM_190	Bica+08	position_(magellanic_clouds)	
1020		BM_193	Bica+08	position_(magellanic_clouds)	
1021		BM_200	Bica+08	position_(magellanic_clouds)	
1022		BM_211	Bica+08	position_(magellanic_clouds)	
1023		BM_220	Bica+08	position_(magellanic_clouds)	
1024		BM_221	Bica+08	position_(magellanic_clouds)	
1025		BM_226	Bica+08	position_(magellanic_clouds)	
1026		BM_227	Bica+08	position_(magellanic_clouds)	
1027		BM_232	Bica+08	position_(magellanic_clouds)	
1028		BM_233	Bica+08	position_(magellanic_clouds)	
1029		BM_242	Bica+08	position_(magellanic_clouds)	
1030		BM_248	Bica+08	position_(magellanic_clouds)	
1031		BM_255	Bica+08	position_(magellanic_clouds)	
1032		BM_258	Bica+08	position_(magellanic_clouds)	
1033		BM_264	Bica+08	position_(magellanic_clouds)	
1034		BM_281	Bica+08	position_(magellanic_clouds)	
1035		BM_3	Bica+08	position_(magellanic_clouds)	
1036		BM_31	Bica+08	position_(magellanic_clouds)	
1037		BM_36	Bica+08	position_(magellanic_clouds)	
1038		BM_37	Bica+08	position_(magellanic_clouds)	
1039		BM_41	Bica+08	position_(magellanic_clouds)	
1040		BM_42	Bica+08	position_(magellanic_clouds)	
1041		BM_46	Bica+08	position_(magellanic_clouds)	
1042		BM_50	Bica+08	position_(magellanic_clouds)	
1043		BM_61	Bica+08	position_(magellanic_clouds)	
1044		BM_62	Bica+08	position_(magellanic_clouds)	
